timestamp,cpu_time,time (s),T(t) (K),P(t) (Pa),Kinetic En. (n.u.),Potential En. (n.u.),Total En. (n.u.)
1651232308, 6117.0000, 4.6886e-11, 1501.99760194, 0.00000000, 0.00000000, -37.78689063, -37.78689063 
1651232309, 6743.0000, 4.7210e-11, 1500.94127644, 0.00000000, 0.00000000, 32227.29496287, 32227.29496287 
1651232310, 6642.0000, 4.7536e-11, 1497.23254743, 0.00000000, 0.00000000, 517.81486301, 517.81486301 
1651232311, 6757.0000, 4.7876e-11, 1499.37371919, 0.00000000, 0.00000000, 137.95258835, 137.95258835 
1651232312, 6208.0000, 4.8202e-11, 1499.60684192, 0.00000000, 0.00000000, 8387970925257530.00000000, 8387970925257530.00000000 
1651232313, 6575.0000, 4.8536e-11, 1502.44313910, 77212329.81447043, 0.00000000, 2651.03114345, 2651.03114345 
1651232314, 6582.0000, 4.8868e-11, 1497.73139427, 104286472.59863357, 0.00000000, 5518.57708869, 5518.57708869 
1651232315, 6711.0000, 4.9192e-11, 1501.46788431, 73229523.45699503, 0.00000000, 10206.70980717, 10206.70980717 
1651232316, 7086.0000, 4.9500e-11, 1500.18061296, 75925350.81805646, 0.00000000, 144.67781077, 144.67781077 
1651232317, 6482.0000, 4.9832e-11, 1498.10351814, 0.00000000, 0.00000000, 3507.92155387, 3507.92155387 
1651232318, 6712.0000, 5.0160e-11, 1496.79645055, 90843403.33202137, 0.00000000, 269.03619778, 269.03619778 
1651232319, 6763.0000, 5.0482e-11, 1498.74486815, 0.00000000, 0.00000000, 490673.28449798, 490673.28449798 
1651232320, 6941.0000, 5.0808e-11, 1500.48347066, 94015312.59746568, 0.00000000, 501.83330384, 501.83330384 
1651232321, 6568.0000, 5.1134e-11, 1503.34994789, 0.00000000, 0.00000000, 42059.98475438, 42059.98475438 
1651232322, 6427.0000, 5.1450e-11, 1500.29373562, 0.00000000, 0.00000000, 403130.64450795, 403130.64450795 
1651232323, 8053.0000, 5.1728e-11, 1504.56959692, 69203832.65153378, 0.00000000, 10864.62584800, 10864.62584800 
1651232324, 8264.0000, 5.2074e-11, 1500.37701297, 0.00000000, 0.00000000, 337.82403789, 337.82403789 
1651232325, 8619.0000, 5.2378e-11, 1502.51805314, 0.00000000, 0.00000000, 892.10825377, 892.10825377 
1651232326, 7028.0000, 5.2680e-11, 1511.29480352, 0.00000000, 0.00000000, 67.11948066, 67.11948066 
1651232327, 6401.0000, 5.2984e-11, 1509.82775508, 0.00000000, 0.00000000, 1016.24923755, 1016.24923755 
1651232328, 6634.0000, 5.3316e-11, 1509.31014263, 0.00000000, 0.00000000, 213.69948479, 213.69948479 
1651232329, 6951.0000, 5.3650e-11, 1511.66296623, 0.00000000, 0.00000000, 24580871.48024818, 24580871.48024818 
1651232330, 6713.0000, 5.3978e-11, 1504.32572925, 33972405.08078460, 0.00000000, 3405.87153447, 3405.87153447 
1651232331, 6303.0000, 5.4318e-11, 1512.16156271, 300916512.79861498, 0.00000000, -40.59692355, -40.59692355 
1651232332, 6567.0000, 5.4660e-11, 1513.39049136, 0.00000000, 0.00000000, -16.11920232, -16.11920232 
1651232333, 6270.0000, 5.5006e-11, 1511.47727808, 0.00000000, 0.00000000, 542.09182015, 542.09182015 
1651232334, 6977.0000, 5.5342e-11, 1512.41683453, 0.00000000, 0.00000000, 860.20795333, 860.20795333 
1651232335, 6956.0000, 5.5678e-11, 1509.66083692, 97127435.17281306, 0.00000000, 419481.10260688, 419481.10260688 
1651232336, 9657.0000, 5.6052e-11, 1509.80961234, 0.00000000, 0.00000000, 497621.22233246, 497621.22233246 
1651232337, 6862.0000, 5.6298e-11, 1506.13953938, 0.00000000, 0.00000000, 174.61344293, 174.61344293 
1651232338, 9829.0000, 5.6546e-11, 1502.40189251, 0.00000000, 0.00000000, 1610.51511338, 1610.51511338 
1651232339, 5561.0000, 5.6924e-11, 1502.54344091, 0.00000000, 0.00000000, 471.08151599, 471.08151599 
1651232340, 9353.0000, 5.7248e-11, 1507.90164577, 63372376.47946314, 0.00000000, 250.84814897, 250.84814897 
1651232341, 6287.0000, 5.7574e-11, 1509.83295199, 0.00000000, 0.00000000, 2967.32854853, 2967.32854853 
1651232342, 8817.0000, 5.7784e-11, 1509.40952496, 0.00000000, 0.00000000, 49.90970274, 49.90970274 
1651232343, 9524.0000, 5.8068e-11, 1505.77371237, 0.00000000, 0.00000000, 286.55204778, 286.55204778 
1651232344, 6540.0000, 5.8402e-11, 1510.42292533, 0.00000000, 0.00000000, 4844.29955685, 4844.29955685 
1651232345, 5754.0000, 5.8790e-11, 1510.52631607, 90696438.29768859, 0.00000000, 1400.72463178, 1400.72463178 
1651232346, 5887.0000, 5.9180e-11, 1510.16272669, 127322756.94724943, 0.00000000, 364.87709461, 364.87709461 
1651232347, 5995.0000, 5.9548e-11, 1513.29580458, 0.00000000, 0.00000000, 302.53397996, 302.53397996 
1651232348, 6377.0000, 5.9892e-11, 1512.83890372, 0.00000000, 0.00000000, 74.90138141, 74.90138141 
1651232349, 5749.0000, 6.0260e-11, 1515.26376341, 122071851.06571205, 0.00000000, -52.95261462, -52.95261462 
1651232350, 5998.0000, 6.0656e-11, 1508.85787416, 107753543.03654358, 0.00000000, 2026.22873370, 2026.22873370 
1651232351, 6625.0000, 6.1024e-11, 1514.35204445, 0.00000000, 0.00000000, -31.20771254, -31.20771254 
1651232352, 6348.0000, 6.1236e-11, 1513.99098768, 0.00000000, 0.00000000, 63461.67952304, 63461.67952304 
1651232353, 5948.0000, 6.1616e-11, 1512.38727126, 0.00000000, 0.00000000, 13171.96733934, 13171.96733934 
1651232354, 5413.0000, 6.2004e-11, 1506.66435552, 0.00000000, 0.00000000, 3425.89637691, 3425.89637691 
1651232355, 6100.0000, 6.2374e-11, 1513.15437944, 0.00000000, 0.00000000, 67656767.76394954, 67656767.76394954 
1651232356, 6084.0000, 6.2768e-11, 1513.16416628, 0.00000000, 0.00000000, 268752.23839846, 268752.23839846 
1651232357, 5826.0000, 6.3156e-11, 1509.49878350, 0.00000000, 0.00000000, 16829.86196600, 16829.86196600 
1651232358, 6388.0000, 6.3532e-11, 1514.86029001, 0.00000000, 0.00000000, 119776.74472729, 119776.74472729 
1651232359, 5775.0000, 6.3914e-11, 1511.66951699, 0.00000000, 0.00000000, 228.39718548, 228.39718548 
1651232360, 5922.0000, 6.4304e-11, 1509.33669648, 95384711.47861528, 0.00000000, 306.72084392, 306.72084392 
1651232361, 5883.0000, 6.4690e-11, 1509.45658899, 0.00000000, 0.00000000, 12047.81896972, 12047.81896972 
1651232362, 5844.0000, 6.4926e-11, 1514.69787427, 0.00000000, 0.00000000, -17.03452669, -17.03452669 
1651232363, 10915.0000, 6.5266e-11, 1512.17452055, 0.00000000, 0.00000000, 4640.28146931, 4640.28146931 
1651232364, 10200.0000, 6.5382e-11, 1513.46593951, 0.00000000, 0.00000000, 534.48730988, 534.48730988 
1651232365, 5530.0000, 6.5632e-11, 1511.83676705, 61111466.14582221, 0.00000000, 136.87623052, 136.87623052 
1651232366, 5588.0000, 6.5966e-11, 1515.99185802, 0.00000000, 0.00000000, 43974304.94951015, 43974304.94951015 
1651232367, 6000.0000, 6.6352e-11, 1512.41729828, 0.00000000, 0.00000000, 1590.22285475, 1590.22285475 
1651232368, 6026.0000, 6.6746e-11, 1511.38010696, 0.00000000, 0.00000000, 5.71153382, 5.71153382 
1651232369, 6614.0000, 6.7132e-11, 1512.20900466, 0.00000000, 0.00000000, -34.48378179, -34.48378179 
1651232370, 7720.0000, 6.7500e-11, 1508.39392823, 0.00000000, 0.00000000, 205558.22833424, 205558.22833424 
1651232371, 6267.0000, 6.7866e-11, 1506.89548758, 0.00000000, 0.00000000, 192.70339989, 192.70339989 
1651232372, 6613.0000, 6.8234e-11, 1512.45995158, 91317143.71575265, 0.00000000, 10.99922749, 10.99922749 
1651232373, 6439.0000, 6.8552e-11, 1512.53589785, 17449882.29754001, 0.00000000, 96399.99736040, 96399.99736040 
1651232374, 5585.0000, 6.8882e-11, 1512.42002579, 0.00000000, 0.00000000, 1112.72354377, 1112.72354377 
1651232375, 5959.0000, 6.9250e-11, 1513.60858344, 0.00000000, 0.00000000, 87690393.02611662, 87690393.02611662 
1651232376, 5828.0000, 6.9634e-11, 1509.21442669, 0.00000000, 0.00000000, 717.47100027, 717.47100027 
1651232377, 6331.0000, 6.9984e-11, 1507.15045237, 0.00000000, 0.00000000, 4620.79284212, 4620.79284212 
1651232378, 5250.0000, 7.0348e-11, 1508.01461871, 0.00000000, 0.00000000, 231.79830566, 231.79830566 
1651232379, 5981.0000, 7.0724e-11, 1499.45862837, 0.00000000, 0.00000000, 216222.30685243, 216222.30685243 
1651232380, 7182.0000, 7.1070e-11, 1507.12464449, 0.00000000, 0.00000000, 290.06988250, 290.06988250 
1651232381, 5771.0000, 7.1408e-11, 1507.99144446, 0.00000000, 0.00000000, 1021092.77843061, 1021092.77843061 
1651232382, 6393.0000, 7.1762e-11, 1512.29361466, 119857145.64917035, 0.00000000, 7284.73028222, 7284.73028222 
1651232383, 6638.0000, 7.2132e-11, 1511.02644448, 0.00000000, 0.00000000, 11097157.75739826, 11097157.75739826 
1651232384, 5839.0000, 7.2476e-11, 1509.88336862, 0.00000000, 0.00000000, 255.80080100, 255.80080100 
1651232385, 8188.0000, 7.2834e-11, 1512.49547861, 137050354.90972894, 0.00000000, -21.35669594, -21.35669594 
1651232386, 9071.0000, 7.3060e-11, 1512.34093811, 0.00000000, 0.00000000, 626425876.49840689, 626425876.49840689 
1651232387, 7698.0000, 7.3334e-11, 1511.64401628, 0.00000000, 0.00000000, 2907.25280813, 2907.25280813 
1651232388, 6923.0000, 7.3606e-11, 1505.85129506, 0.00000000, 0.00000000, 66454.91231117, 66454.91231117 
1651232389, 5636.0000, 7.3970e-11, 1512.79858025, 0.00000000, 0.00000000, 88538.82187044, 88538.82187044 
1651232390, 5878.0000, 7.4366e-11, 1514.06564010, 65111386.99416035, 0.00000000, 58777.18102596, 58777.18102596 
